,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
27844,565430,22302,COFFEE MUG PEARS  DESIGN,6,2011-09-04 13:07:00,2.55,14335.0,Germany
27845,565430,22303,COFFEE MUG APPLES DESIGN,6,2011-09-04 13:07:00,2.55,14335.0,Germany
27846,565430,22093,MOTORING TISSUE BOX,8,2011-09-04 13:07:00,0.39,14335.0,Germany
27847,565430,22099,CARAVAN SQUARE TISSUE BOX,10,2011-09-04 13:07:00,0.39,14335.0,Germany
27848,565440,22966,GINGERBREAD MAN COOKIE CUTTER,24,2011-09-04 14:06:00,1.25,12709.0,Germany
27849,565440,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,12,2011-09-04 14:06:00,4.95,12709.0,Germany
27850,565440,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,12,2011-09-04 14:06:00,3.75,12709.0,Germany
27851,565440,23306,SET OF 36 DOILIES PANTRY DESIGN,24,2011-09-04 14:06:00,1.45,12709.0,Germany
27852,565440,23307,SET OF 60 PANTRY DESIGN CAKE CASES,48,2011-09-04 14:06:00,0.55,12709.0,Germany
27853,565440,23198,PANTRY MAGNETIC  SHOPPING LIST,12,2011-09-04 14:06:00,1.45,12709.0,Germany
27854,565440,23298,SPOTTY BUNTING,3,2011-09-04 14:06:00,4.95,12709.0,Germany
27855,565440,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-09-04 14:06:00,3.75,12709.0,Germany
27856,565440,22728,ALARM CLOCK BAKELIKE PINK,4,2011-09-04 14:06:00,3.75,12709.0,Germany
27857,565440,22727,ALARM CLOCK BAKELIKE RED,4,2011-09-04 14:06:00,3.75,12709.0,Germany
27858,565440,22729,ALARM CLOCK BAKELIKE ORANGE,4,2011-09-04 14:06:00,3.75,12709.0,Germany
27859,565440,22730,ALARM CLOCK BAKELIKE IVORY,4,2011-09-04 14:06:00,3.75,12709.0,Germany
27860,565440,47566,PARTY BUNTING,8,2011-09-04 14:06:00,4.95,12709.0,Germany
27861,565440,22627,MINT KITCHEN SCALES,10,2011-09-04 14:06:00,8.5,12709.0,Germany
27862,565440,20682,RED RETROSPOT CHILDRENS UMBRELLA,12,2011-09-04 14:06:00,3.25,12709.0,Germany
27863,565440,47590A,BLUE HAPPY BIRTHDAY BUNTING,21,2011-09-04 14:06:00,5.45,12709.0,Germany
27864,565440,47590B,PINK HAPPY BIRTHDAY BUNTING,21,2011-09-04 14:06:00,5.45,12709.0,Germany
27865,565440,22354,RETROSPOT PADDED SEAT CUSHION,15,2011-09-04 14:06:00,3.75,12709.0,Germany
27866,565440,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2011-09-04 14:06:00,0.42,12709.0,Germany
27867,565442,22629,SPACEBOY LUNCH BOX,12,2011-09-04 14:09:00,1.95,12627.0,Germany
27868,565442,22551,PLASTERS IN TIN SPACEBOY,24,2011-09-04 14:09:00,1.65,12627.0,Germany
27869,565442,23256,CHILDRENS CUTLERY SPACEBOY,8,2011-09-04 14:09:00,4.15,12627.0,Germany
27870,565442,22382,LUNCH BAG SPACEBOY DESIGN,30,2011-09-04 14:09:00,1.65,12627.0,Germany
27871,565442,23290,SPACEBOY CHILDRENS BOWL,16,2011-09-04 14:09:00,1.25,12627.0,Germany
27872,565442,20726,LUNCH BAG WOODLAND,30,2011-09-04 14:09:00,1.65,12627.0,Germany
27873,565442,22326,ROUND SNACK BOXES SET OF4 WOODLAND,18,2011-09-04 14:09:00,2.95,12627.0,Germany
27874,565442,22554,PLASTERS IN TIN WOODLAND ANIMALS,24,2011-09-04 14:09:00,1.65,12627.0,Germany
27875,565442,21981,PACK OF 12 WOODLAND TISSUES,48,2011-09-04 14:09:00,0.29,12627.0,Germany
27876,565442,21080,SET/20 RED RETROSPOT PAPER NAPKINS,12,2011-09-04 14:09:00,0.85,12627.0,Germany
27877,565442,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2011-09-04 14:09:00,2.95,12627.0,Germany
27878,565442,21156,RETROSPOT CHILDRENS APRON,8,2011-09-04 14:09:00,1.95,12627.0,Germany
27879,565442,21843,RED RETROSPOT CAKE STAND,2,2011-09-04 14:09:00,10.95,12627.0,Germany
27880,565442,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2011-09-04 14:09:00,1.25,12627.0,Germany
27881,565442,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-09-04 14:09:00,1.25,12627.0,Germany
27882,565442,21671,RED SPOT CERAMIC DRAWER KNOB,12,2011-09-04 14:09:00,1.25,12627.0,Germany
27883,565442,21980,PACK OF 12 RED RETROSPOT TISSUES,24,2011-09-04 14:09:00,0.29,12627.0,Germany
27884,565442,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,2011-09-04 14:09:00,1.65,12627.0,Germany
27885,565442,23254,CHILDRENS CUTLERY DOLLY GIRL,8,2011-09-04 14:09:00,4.15,12627.0,Germany
27886,565442,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,2011-09-04 14:09:00,1.25,12627.0,Germany
27887,565442,22324,BLUE POLKADOT KIDS BAG,12,2011-09-04 14:09:00,1.95,12627.0,Germany
27888,565442,22200,FRYING PAN PINK POLKADOT,4,2011-09-04 14:09:00,4.25,12627.0,Germany
27889,565442,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-09-04 14:09:00,0.85,12627.0,Germany
27890,565442,22384,LUNCH BAG PINK POLKADOT,10,2011-09-04 14:09:00,1.65,12627.0,Germany
27891,565442,84997D,CHILDRENS CUTLERY POLKADOT PINK,8,2011-09-04 14:09:00,4.15,12627.0,Germany
27892,565442,21558,SKULL LUNCH BOX WITH CUTLERY,6,2011-09-04 14:09:00,2.55,12627.0,Germany
27893,565442,22650,CERAMIC PIRATE CHEST MONEY BANK,12,2011-09-04 14:09:00,1.45,12627.0,Germany
27894,565442,22327,ROUND SNACK BOXES SET OF 4 SKULLS,12,2011-09-04 14:09:00,2.95,12627.0,Germany
27895,565442,21579,LOLITA  DESIGN  COTTON TOTE BAG,6,2011-09-04 14:09:00,2.25,12627.0,Germany
27896,565442,21577,SAVE THE PLANET COTTON TOTE BAG,6,2011-09-04 14:09:00,2.25,12627.0,Germany
27897,565442,23241,TREASURE TIN GYMKHANA DESIGN,6,2011-09-04 14:09:00,2.08,12627.0,Germany
27898,565442,23289,DOLLY GIRL CHILDRENS BOWL,8,2011-09-04 14:09:00,1.25,12627.0,Germany
27899,565442,23291,DOLLY GIRL CHILDRENS CUP,8,2011-09-04 14:09:00,1.25,12627.0,Germany
27900,565442,22452,MEASURING TAPE BABUSHKA PINK,6,2011-09-04 14:09:00,2.95,12627.0,Germany
27901,565442,22755,SMALL PURPLE BABUSHKA NOTEBOOK,12,2011-09-04 14:09:00,0.85,12627.0,Germany
27902,565442,16045,POPART WOODEN PENCILS ASST,100,2011-09-04 14:09:00,0.04,12627.0,Germany
27903,565442,POST,POSTAGE,3,2011-09-04 14:09:00,18.0,12627.0,Germany
27904,565443,23345,DOLLY GIRL BEAKER,12,2011-09-04 14:22:00,1.25,12567.0,France
27905,565443,23346,SPACEBOY BEAKER,12,2011-09-04 14:22:00,1.25,12567.0,France
27906,565443,22423,REGENCY CAKESTAND 3 TIER,4,2011-09-04 14:22:00,12.75,12567.0,France
27907,565443,47566,PARTY BUNTING,4,2011-09-04 14:22:00,4.95,12567.0,France
27908,565443,84707B,PINK JEWELLED MIRROR TRINKET TRAY,2,2011-09-04 14:22:00,9.95,12567.0,France
27909,565443,21643,ASSORTED TUTTI FRUTTI MIRROR,12,2011-09-04 14:22:00,1.25,12567.0,France
27910,565443,15036,ASSORTED COLOURS SILK FAN,12,2011-09-04 14:22:00,0.83,12567.0,France
27911,565443,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2011-09-04 14:22:00,1.25,12567.0,France
27912,565443,22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,12,2011-09-04 14:22:00,0.85,12567.0,France
27913,565443,21380,WOODEN HAPPY BIRTHDAY GARLAND,6,2011-09-04 14:22:00,2.95,12567.0,France
27914,565443,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-09-04 14:22:00,1.25,12567.0,France
27915,565443,22341,LOVE GARLAND PAINTED ZINC,12,2011-09-04 14:22:00,1.65,12567.0,France
27916,565443,22948,METAL DECORATION NAUGHTY CHILDREN,24,2011-09-04 14:22:00,0.85,12567.0,France
27917,565443,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-09-04 14:22:00,1.69,12567.0,France
27918,565443,15044C,PURPLE PAPER PARASOL,6,2011-09-04 14:22:00,2.95,12567.0,France
27919,565443,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,2011-09-04 14:22:00,2.95,12567.0,France
27920,565443,79191C,RETRO PLASTIC ELEPHANT TRAY,12,2011-09-04 14:22:00,0.85,12567.0,France
27921,565443,79190A,RETRO PLASTIC 70'S TRAY,15,2011-09-04 14:22:00,0.42,12567.0,France
27922,565443,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-09-04 14:22:00,1.65,12567.0,France
27923,565443,21833,CAMOUFLAGE LED TORCH,12,2011-09-04 14:22:00,1.69,12567.0,France
27924,565443,22561,WOODEN SCHOOL COLOURING SET,12,2011-09-04 14:22:00,1.65,12567.0,France
27925,565443,21990,MODERN FLORAL STATIONERY SET,12,2011-09-04 14:22:00,1.25,12567.0,France
27926,565443,20983,12 PENCILS TALL TUBE RED RETROSPOT,12,2011-09-04 14:22:00,0.85,12567.0,France
27927,565443,20981,12 PENCILS TALL TUBE WOODLAND,12,2011-09-04 14:22:00,0.85,12567.0,France
27928,565443,23191,BUNDLE OF 3 RETRO NOTE BOOKS,12,2011-09-04 14:22:00,1.65,12567.0,France
27929,565443,21883,STARS GIFT TAPE,12,2011-09-04 14:22:00,0.65,12567.0,France
27930,565443,21880,RED RETROSPOT TAPE,12,2011-09-04 14:22:00,0.65,12567.0,France
27931,565443,23194,GYMKHANA TREASURE BOOK BOX,8,2011-09-04 14:22:00,2.25,12567.0,France
27932,565443,23193,BUFFALO BILL TREASURE BOOK BOX,8,2011-09-04 14:22:00,2.25,12567.0,France
27933,565443,23078,ICE CREAM PEN LIP GLOSS,24,2011-09-04 14:22:00,1.25,12567.0,France
27934,565443,21915,RED  HARMONICA IN BOX,12,2011-09-04 14:22:00,1.25,12567.0,France
27935,565443,11001,ASSTD DESIGN RACING CAR PEN,16,2011-09-04 14:22:00,1.69,12567.0,France
27936,565443,22492,MINI PAINT SET VINTAGE,36,2011-09-04 14:22:00,0.65,12567.0,France
27937,565443,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,2011-09-04 14:22:00,3.25,12567.0,France
27938,565443,22378,WALL TIDY RETROSPOT,5,2011-09-04 14:22:00,2.1,12567.0,France
27939,565443,23049,RECYCLED ACAPULCO MAT RED,2,2011-09-04 14:22:00,8.25,12567.0,France
27940,565443,23051,RECYCLED ACAPULCO MAT BLUE,2,2011-09-04 14:22:00,8.25,12567.0,France
27941,565443,23054,RECYCLED ACAPULCO MAT LAVENDER,2,2011-09-04 14:22:00,8.25,12567.0,France
27942,565443,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,2011-09-04 14:22:00,8.25,12567.0,France
27943,565443,23289,DOLLY GIRL CHILDRENS BOWL,8,2011-09-04 14:22:00,1.25,12567.0,France
27944,565443,23291,DOLLY GIRL CHILDRENS CUP,8,2011-09-04 14:22:00,1.25,12567.0,France
27945,565443,23290,SPACEBOY CHILDRENS BOWL,8,2011-09-04 14:22:00,1.25,12567.0,France
27946,565443,23292,SPACEBOY CHILDRENS CUP,8,2011-09-04 14:22:00,1.25,12567.0,France
27947,565443,21871,SAVE THE PLANET MUG,12,2011-09-04 14:22:00,1.25,12567.0,France
27948,565443,23254,CHILDRENS CUTLERY DOLLY GIRL,4,2011-09-04 14:22:00,4.15,12567.0,France
27949,565443,23256,CHILDRENS CUTLERY SPACEBOY,4,2011-09-04 14:22:00,4.15,12567.0,France
27950,565443,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-09-04 14:22:00,1.65,12567.0,France
27951,565443,22374,AIRLINE BAG VINTAGE JET SET RED,4,2011-09-04 14:22:00,4.25,12567.0,France
27952,565443,22371,AIRLINE BAG VINTAGE TOKYO 78,4,2011-09-04 14:22:00,4.25,12567.0,France
27953,565443,POST,POSTAGE,3,2011-09-04 14:22:00,18.0,12567.0,France
27954,565466,23206,LUNCH BAG APPLE DESIGN,10,2011-09-05 09:48:00,1.65,12422.0,Australia
27955,565466,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-09-05 09:48:00,1.65,12422.0,Australia
27956,565466,23209,LUNCH BAG VINTAGE DOILY,10,2011-09-05 09:48:00,1.65,12422.0,Australia
27957,565466,23344,JUMBO BAG 50'S CHRISTMAS,10,2011-09-05 09:48:00,2.08,12422.0,Australia
27958,565466,23199,JUMBO BAG APPLES,10,2011-09-05 09:48:00,2.08,12422.0,Australia
27959,565466,23200,JUMBO BAG PEARS,10,2011-09-05 09:48:00,2.08,12422.0,Australia
27960,565466,23202,JUMBO BAG VINTAGE LEAF,10,2011-09-05 09:48:00,2.08,12422.0,Australia
27961,565466,23267,SET OF 4 SANTA PLACE SETTINGS,12,2011-09-05 09:48:00,1.25,12422.0,Australia
27962,565470,35970,ZINC FOLKART SLEIGH BELLS,12,2011-09-05 10:06:00,1.69,12576.0,Poland
27963,565470,23263,SET OF 3 WOODEN HEART DECORATIONS,12,2011-09-05 10:06:00,1.25,12576.0,Poland
27964,565470,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,2011-09-05 10:06:00,1.25,12576.0,Poland
27965,565470,23265,SET OF 3 WOODEN TREE DECORATIONS,12,2011-09-05 10:06:00,1.25,12576.0,Poland
27966,565470,23266,SET OF 3 WOODEN STOCKING DECORATION,12,2011-09-05 10:06:00,1.25,12576.0,Poland
27967,565470,21277,FRENCH STYLE EMBOSSED HEART CABINET,1,2011-09-05 10:06:00,21.95,12576.0,Poland
27968,565470,22761,CHEST 7 DRAWER MA CAMPAGNE,1,2011-09-05 10:06:00,24.95,12576.0,Poland
27969,565470,23198,PANTRY MAGNETIC  SHOPPING LIST,24,2011-09-05 10:06:00,1.45,12576.0,Poland
27970,565470,16016,LARGE CHINESE STYLE SCISSOR,20,2011-09-05 10:06:00,0.85,12576.0,Poland
27971,565470,23145,ZINC T-LIGHT HOLDER STAR LARGE,12,2011-09-05 10:06:00,0.95,12576.0,Poland
27972,565470,22077,6 RIBBONS RUSTIC CHARM,12,2011-09-05 10:06:00,1.65,12576.0,Poland
27973,565470,22567,20 DOLLY PEGS RETROSPOT,12,2011-09-05 10:06:00,1.45,12576.0,Poland
27974,565470,35810A,ENAMEL PINK COFFEE CONTAINER,12,2011-09-05 10:06:00,0.83,12576.0,Poland
27975,565470,22342,HOME GARLAND PAINTED ZINC,24,2011-09-05 10:06:00,0.75,12576.0,Poland
27976,565470,20836,FRENCH PAISLEY CUSHION COVER,12,2011-09-05 10:06:00,0.83,12576.0,Poland
27977,565470,20839,FRENCH PAISLEY CUSHION COVER,12,2011-09-05 10:06:00,0.85,12576.0,Poland
27978,565474,C2,CARRIAGE,1,2011-09-05 10:34:00,50.0,14156.0,EIRE
27979,565475,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,48,2011-09-05 10:47:00,1.45,14156.0,EIRE
27980,565475,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-09-05 10:47:00,0.29,14156.0,EIRE
27981,565475,47566,PARTY BUNTING,72,2011-09-05 10:47:00,4.15,14156.0,EIRE
27982,565475,23108,SET OF 10 LED DOLLY LIGHTS,48,2011-09-05 10:47:00,5.39,14156.0,EIRE
27983,565475,22993,SET OF 4 PANTRY JELLY MOULDS,72,2011-09-05 10:47:00,1.06,14156.0,EIRE
27984,565475,22727,ALARM CLOCK BAKELIKE RED,48,2011-09-05 10:47:00,3.75,14156.0,EIRE
27985,565475,20725,LUNCH BAG RED RETROSPOT,100,2011-09-05 10:47:00,1.45,14156.0,EIRE
27986,565475,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,48,2011-09-05 10:47:00,2.55,14156.0,EIRE
27987,565475,22111,SCOTTIE DOG HOT WATER BOTTLE,72,2011-09-05 10:47:00,4.25,14156.0,EIRE
27988,565475,21983,PACK OF 12 BLUE PAISLEY TISSUES,96,2011-09-05 10:47:00,0.29,14156.0,EIRE
27989,565475,21980,PACK OF 12 RED RETROSPOT TISSUES,96,2011-09-05 10:47:00,0.29,14156.0,EIRE
27990,565475,21984,PACK OF 12 PINK PAISLEY TISSUES,96,2011-09-05 10:47:00,0.29,14156.0,EIRE
27991,565475,22630,DOLLY GIRL LUNCH BOX,64,2011-09-05 10:47:00,1.65,14156.0,EIRE
27992,565475,22960,JAM MAKING SET WITH JARS,48,2011-09-05 10:47:00,3.75,14156.0,EIRE
27993,565475,22795,SWEETHEART RECIPE BOOK STAND,48,2011-09-05 10:47:00,5.95,14156.0,EIRE
27994,565475,20754,RETROSPOT RED WASHING UP GLOVES,72,2011-09-05 10:47:00,1.69,14156.0,EIRE
27995,565475,22112,CHOCOLATE HOT WATER BOTTLE,72,2011-09-05 10:47:00,4.25,14156.0,EIRE
27996,565475,21523,DOORMAT FANCY FONT HOME SWEET HOME,40,2011-09-05 10:47:00,6.75,14156.0,EIRE
27997,565475,48129,DOORMAT TOPIARY,30,2011-09-05 10:47:00,6.75,14156.0,EIRE
27998,565475,21524,DOORMAT SPOTTY HOME SWEET HOME,60,2011-09-05 10:47:00,6.75,14156.0,EIRE
27999,565475,21877,HOME SWEET HOME MUG,72,2011-09-05 10:47:00,1.06,14156.0,EIRE
28000,565475,21874,GIN AND TONIC MUG,72,2011-09-05 10:47:00,1.06,14156.0,EIRE
28001,565475,21872,GLAMOROUS  MUG,72,2011-09-05 10:47:00,1.06,14156.0,EIRE
28002,565475,21833,CAMOUFLAGE LED TORCH,72,2011-09-05 10:47:00,1.69,14156.0,EIRE
28003,565475,21914,BLUE HARMONICA IN BOX,96,2011-09-05 10:47:00,1.25,14156.0,EIRE
28004,565475,23236,STORAGE TIN VINTAGE DOILY,96,2011-09-05 10:47:00,2.49,14156.0,EIRE
28005,565475,23294,SET OF 6 SNACK LOAF BAKING CASES,128,2011-09-05 10:47:00,0.72,14156.0,EIRE
28006,565475,23293,SET OF 12 FAIRY CAKE BAKING CASES,128,2011-09-05 10:47:00,0.72,14156.0,EIRE
28007,565475,22652,TRAVEL SEWING KIT,100,2011-09-05 10:47:00,1.65,14156.0,EIRE
28008,565475,22662,LUNCH BAG DOLLY GIRL DESIGN,100,2011-09-05 10:47:00,1.45,14156.0,EIRE
28009,565475,21915,RED  HARMONICA IN BOX,96,2011-09-05 10:47:00,1.25,14156.0,EIRE
28010,565475,20725,LUNCH BAG RED RETROSPOT,100,2011-09-05 10:47:00,1.45,14156.0,EIRE
28011,565475,84978,HANGING HEART JAR T-LIGHT HOLDER,108,2011-09-05 10:47:00,1.06,14156.0,EIRE
28012,565475,23032,DRAWER KNOB CRACKLE GLAZE IVORY,96,2011-09-05 10:47:00,1.45,14156.0,EIRE
28013,565475,23205,CHARLOTTE BAG VINTAGE ALPHABET,100,2011-09-05 10:47:00,0.72,14156.0,EIRE
28014,565475,71459,HANGING JAM JAR T-LIGHT HOLDER,96,2011-09-05 10:47:00,0.72,14156.0,EIRE
28015,565475,20979,36 PENCILS TUBE RED RETROSPOT,128,2011-09-05 10:47:00,1.06,14156.0,EIRE
28016,565475,23028,DRAWER KNOB CRACKLE GLAZE BLUE,96,2011-09-05 10:47:00,1.45,14156.0,EIRE
28017,565475,22558,CLOTHES PEGS RETROSPOT PACK 24,144,2011-09-05 10:47:00,1.45,14156.0,EIRE
28018,565475,21786,POLKADOT RAIN HAT,144,2011-09-05 10:47:00,0.32,14156.0,EIRE
28019,565475,84992,72 SWEETHEART FAIRY CAKE CASES,120,2011-09-05 10:47:00,0.42,14156.0,EIRE
28020,565475,82583,HOT BATHS METAL SIGN,72,2011-09-05 10:47:00,1.85,14156.0,EIRE
28021,565475,21165,BEWARE OF THE CAT METAL SIGN,192,2011-09-05 10:47:00,1.45,14156.0,EIRE
28022,565475,21790,VINTAGE SNAP CARDS,144,2011-09-05 10:47:00,0.72,14156.0,EIRE
28023,565475,21212,PACK OF 72 RETROSPOT CAKE CASES,120,2011-09-05 10:47:00,0.42,14156.0,EIRE
28024,565475,21668,RED STRIPE CERAMIC DRAWER KNOB,96,2011-09-05 10:47:00,1.06,14156.0,EIRE
28025,565475,82580,BATHROOM METAL SIGN,200,2011-09-05 10:47:00,0.55,14156.0,EIRE
28026,565475,84991,60 TEATIME FAIRY CAKE CASES,240,2011-09-05 10:47:00,0.42,14156.0,EIRE
28027,565475,21166,COOK WITH WINE METAL SIGN,192,2011-09-05 10:47:00,1.85,14156.0,EIRE
28028,565475,21787,RAIN PONCHO RETROSPOT,144,2011-09-05 10:47:00,0.65,14156.0,EIRE
28029,565475,21169,YOU'RE CONFUSING ME METAL SIGN,192,2011-09-05 10:47:00,1.45,14156.0,EIRE
28030,565476,22866,HAND WARMER SCOTTY DOG DESIGN,96,2011-09-05 10:48:00,1.85,14156.0,EIRE
28031,565476,22632,HAND WARMER RED RETROSPOT,96,2011-09-05 10:48:00,1.85,14156.0,EIRE
28032,565476,22114,HOT WATER BOTTLE TEA AND SYMPATHY,72,2011-09-05 10:48:00,3.45,14156.0,EIRE
28033,565476,21181,PLEASE ONE PERSON METAL SIGN,192,2011-09-05 10:48:00,1.85,14156.0,EIRE
28034,565519,22423,REGENCY CAKESTAND 3 TIER,16,2011-09-05 11:52:00,10.95,12502.0,Spain
28035,565519,21524,DOORMAT SPOTTY HOME SWEET HOME,2,2011-09-05 11:52:00,8.25,12502.0,Spain
28036,565519,22691,DOORMAT WELCOME SUNRISE,2,2011-09-05 11:52:00,8.25,12502.0,Spain
28037,565519,22692,DOORMAT WELCOME TO OUR HOME,2,2011-09-05 11:52:00,8.25,12502.0,Spain
28038,565519,48187,DOORMAT NEW ENGLAND,2,2011-09-05 11:52:00,8.25,12502.0,Spain
28039,565519,48188,DOORMAT WELCOME PUPPIES,2,2011-09-05 11:52:00,8.25,12502.0,Spain
28040,565519,48194,DOORMAT HEARTS,2,2011-09-05 11:52:00,8.25,12502.0,Spain
28041,565519,85099B,JUMBO BAG RED RETROSPOT,10,2011-09-05 11:52:00,2.08,12502.0,Spain
28042,565519,22799,SWEETHEART WIRE FRUIT BOWL,2,2011-09-05 11:52:00,8.5,12502.0,Spain
28043,565519,23111,PARISIENNE SEWING BOX,4,2011-09-05 11:52:00,12.5,12502.0,Spain
28044,565519,23118,PARISIENNE JEWELLERY DRAWER,2,2011-09-05 11:52:00,7.5,12502.0,Spain
28045,565519,22195,LARGE HEART MEASURING SPOONS,12,2011-09-05 11:52:00,1.65,12502.0,Spain
28046,565519,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-09-05 11:52:00,2.95,12502.0,Spain
28047,565519,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-09-05 11:52:00,2.95,12502.0,Spain
28048,565519,22699,ROSES REGENCY TEACUP AND SAUCER,6,2011-09-05 11:52:00,2.95,12502.0,Spain
28049,565519,22990,COTTON APRON PANTRY DESIGN,2,2011-09-05 11:52:00,4.95,12502.0,Spain
28050,565519,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,2011-09-05 11:52:00,5.95,12502.0,Spain
28051,565519,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,2011-09-05 11:52:00,3.75,12502.0,Spain
28052,565519,22741,FUNKY DIVA PEN,48,2011-09-05 11:52:00,0.85,12502.0,Spain
28053,565519,20685,DOORMAT RED RETROSPOT,2,2011-09-05 11:52:00,8.25,12502.0,Spain
28054,565519,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,2011-09-05 11:52:00,3.25,12502.0,Spain
28055,565519,21156,RETROSPOT CHILDRENS APRON,8,2011-09-05 11:52:00,1.95,12502.0,Spain
28056,565519,22139,RETROSPOT TEA SET CERAMIC 11 PC,3,2011-09-05 11:52:00,4.95,12502.0,Spain
28057,565519,22939,ADULT APRON APPLE DELIGHT,4,2011-09-05 11:52:00,4.95,12502.0,Spain
28058,565519,90013C,GREEN VINTAGE EARRINGS,4,2011-09-05 11:52:00,3.75,12502.0,Spain
28059,565519,90145,SILVER HOOP EARRINGS WITH FLOWER,2,2011-09-05 11:52:00,5.95,12502.0,Spain
28060,565519,90192,JADE DROP EARRINGS W FILIGREE,3,2011-09-05 11:52:00,4.95,12502.0,Spain
28061,565519,21429,RED GINGHAM ROSE JEWELLERY BOX,8,2011-09-05 11:52:00,1.95,12502.0,Spain
28062,565519,22383,LUNCH BAG SUKI DESIGN,10,2011-09-05 11:52:00,1.65,12502.0,Spain
28063,565519,85114B,IVORY ENCHANTED FOREST PLACEMAT,12,2011-09-05 11:52:00,1.65,12502.0,Spain
28064,565519,85114C,RED ENCHANTED FOREST PLACEMAT,12,2011-09-05 11:52:00,1.65,12502.0,Spain
28065,565519,22215,CAKE STAND WHITE TWO TIER LACE,4,2011-09-05 11:52:00,8.5,12502.0,Spain
28066,565519,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,2,2011-09-05 11:52:00,9.95,12502.0,Spain
28067,565519,22846,BREAD BIN DINER STYLE RED,2,2011-09-05 11:52:00,16.95,12502.0,Spain
28068,565519,23316,RED REFECTORY CLOCK,2,2011-09-05 11:52:00,9.95,12502.0,Spain
28069,565519,23356,LOVE HOT WATER BOTTLE,3,2011-09-05 11:52:00,5.95,12502.0,Spain
28070,565519,23245,SET OF 3 REGENCY CAKE TINS,4,2011-09-05 11:52:00,4.95,12502.0,Spain
28071,565519,85014B,RED RETROSPOT UMBRELLA,3,2011-09-05 11:52:00,5.95,12502.0,Spain
28072,565519,POST,POSTAGE,7,2011-09-05 11:52:00,28.0,12502.0,Spain
28074,565583,15056BL,EDWARDIAN PARASOL BLACK,3,2011-09-05 12:41:00,5.95,12816.0,Poland
28075,565583,22377,BOTTLE BAG RETROSPOT,5,2011-09-05 12:41:00,2.1,12816.0,Poland
28076,565583,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,2011-09-05 12:41:00,2.95,12816.0,Poland
28077,565583,22781,GUMBALL MAGAZINE RACK,2,2011-09-05 12:41:00,7.65,12816.0,Poland
28078,565583,22847,BREAD BIN DINER STYLE IVORY,1,2011-09-05 12:41:00,16.95,12816.0,Poland
28079,565583,22624,IVORY KITCHEN SCALES,2,2011-09-05 12:41:00,8.5,12816.0,Poland
28080,565583,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011-09-05 12:41:00,4.95,12816.0,Poland
28081,565583,23054,RECYCLED ACAPULCO MAT LAVENDER,2,2011-09-05 12:41:00,8.25,12816.0,Poland
28082,565583,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,2011-09-05 12:41:00,8.25,12816.0,Poland
28083,565583,22366,DOORMAT AIRMAIL,2,2011-09-05 12:41:00,7.95,12816.0,Poland
28084,565583,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-09-05 12:41:00,7.95,12816.0,Poland
28085,565583,22176,BLUE OWL SOFT TOY,6,2011-09-05 12:41:00,2.95,12816.0,Poland
28086,565583,22494,EMERGENCY FIRST AID TIN,12,2011-09-05 12:41:00,1.25,12816.0,Poland
28087,565583,POST,POSTAGE,1,2011-09-05 12:41:00,40.0,12816.0,Poland
28088,565587,23024,LARGE BONNE JAM JAR  T-LIGHT HOLDER,24,2011-09-05 13:38:00,2.89,12727.0,France
28089,565587,22795,SWEETHEART RECIPE BOOK STAND,4,2011-09-05 13:38:00,6.75,12727.0,France
